"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000000100050,000000100050,2,120,,,,
000000100050,000000100033GG,2,60,,,,
000000100050,000000100050G,2,60,,,,
000000100076,000000100076,2,120,,,,
000000100076,000000100077,2,120,,,,
000000100076,000000100076G,1,,,,,
000000100076,000000100077G,1,,,,,
000000100076,000000100203,1,,,,,
000000100077,000000100076,2,120,,,,
000000100077,000000100077,2,120,,,,
000000100077,000000100076G,1,,,,,
000000100077,000000100077G,1,,,,,
000000100077,000000100203,1,,,,,
000000100087,000000100087,2,120,,,,
000000100087,000000100088,2,120,,,,
000000100087,000000100089,2,120,,,,
000000100088,000000100087,2,120,,,,
000000100088,000000100088,2,120,,,,
000000100088,000000100089,2,120,,,,
000000100092,000000100021,2,120,,,,
000000100092,000000100092,2,120,,,,
000000100092,000000100094,2,120,,,,
000000100092,000000100096,2,120,,,,
000000100092,000000100105,2,120,,,,
000000100092,000000100216,2,120,,,,
000000100092,000000100105G,2,120,,,,
000000100092,000000100220,2,120,,,,
000000100092,000000100039,2,120,,,,
000000100094,000000100021,2,120,,,,
000000100094,000000100092,2,120,,,,
000000100094,000000100094,2,120,,,,
000000100094,000000100096,2,120,,,,
000000100094,000000100105,2,120,,,,
000000100094,000000100216,2,120,,,,
000000100094,000000100105G,2,120,,,,
000000100094,000000100220,2,120,,,,
000000100094,000000100039,2,120,,,,
000000100096,000000100021,2,120,,,,
000000100096,000000100092,2,120,,,,
000000100096,000000100094,2,120,,,,
000000100096,000000100096,2,120,,,,
000000100096,000000100105,2,120,,,,
000000100096,000000100216,2,120,,,,
000000100096,000000100105G,2,120,,,,
000000100096,000000100220,2,120,,,,
000000100096,000000100039,2,120,,,,
000000100101,000000100101,2,120,,,,
000000100101,000000610008,2,120,,,,
000000100103,000000100103,2,120,,,,
000000100103,000000100104,2,120,,,,
000000100103,000000100110,1,,,,,
000000100103,000000100212,1,,,,,
000000100103,000000100103G,1,,,,,
000000100104,000000100103,2,120,,,,
000000100104,000000100104,2,120,,,,
000000100104,000000100110,1,,,,,
000000100104,000000100212,1,,,,,
000000100104,000000100103G,1,,,,,
000000100105,000000100021,2,120,,,,
000000100105,000000100092,2,120,,,,
000000100105,000000100094,2,120,,,,
000000100105,000000100096,2,120,,,,
000000100105,000000100105,2,120,,,,
000000100105,000000100216,2,120,,,,
000000100105,000000100105G,2,120,,,,
000000100105,000000100220,2,120,,,,
000000100105,000000100039,2,120,,,,
000000100108,000000100108,2,120,,,,
000000100108,000000610009,2,120,,,,
000000100133,000000100133,2,120,,,,
000000100133,000000100150,2,120,,,,
000000100135,000000100135,2,120,,,,
000000100135,000000100136,2,120,,,,
000000100135,000000600060,2,120,,,,
000000100135,000000600061,2,120,,,,
000000100136,000000100135,2,120,,,,
000000100136,000000100136,2,120,,,,
000000100136,000000600060,2,120,,,,
000000100136,000000600061,2,120,,,,
000000100137,000000100137,2,120,,,,
000000100137,000000100140,2,120,,,,
000000100138,000000100138,2,120,,,,
000000100138,000000100139,2,120,,,,
000000100139,000000100138,2,120,,,,
000000100139,000000100139,2,120,,,,
000000100140,000000100137,2,120,,,,
000000100140,000000100140,2,120,,,,
000000100141,000000100141,2,120,,,,
000000100141,000000100151,2,120,,,,
000000100142,000000100142,2,120,,,,
000000100142,000000100148,2,120,,,,
000000100143,000000100143,2,120,,,,
000000100143,000000100147,2,120,,,,
000000100144,000000100144,2,120,,,,
000000100144,000000100146,2,120,,,,
000000100145,000000100145,2,120,,,,
000000100145,000000700001,2,120,,,,
000000100146,000000100144,2,120,,,,
000000100146,000000100146,2,120,,,,
000000100147,000000100143,2,120,,,,
000000100147,000000100147,2,120,,,,
000000100148,000000100142,2,120,,,,
000000100148,000000100148,2,120,,,,
000000100150,000000100133,2,120,,,,
000000100150,000000100150,2,120,,,,
000000100151,000000100141,2,120,,,,
000000100151,000000100151,2,120,,,,
000000100152,000000100152,2,120,,,,
000000100152,000000100161,2,120,,,,
000000100154,000000100154,2,60,,,,
000000100154,000000100158,2,60,,,,
000000100154,000000100160,2,60,,,,
000000100155,000000100155,2,120,,,,
000000100155,000000100157,2,120,,,,
000000100157,000000100155,2,120,,,,
000000100157,000000100157,2,120,,,,
000000100158,000000100154,2,60,,,,
000000100158,000000100158,2,60,,,,
000000100158,000000100160,2,60,,,,
000000100160,000000100154,2,60,,,,
000000100160,000000100158,2,60,,,,
000000100160,000000100160,2,60,,,,
000000100161,000000100152,2,120,,,,
000000100161,000000100161,2,120,,,,
000000100163,000000100163,2,120,,,,
000000100163,000000100168,2,120,,,,
000000100163,000000100169,2,120,,,,
000000100163,000000100170,2,120,,,,
000000100164,000000100164,2,120,,,,
000000100164,000000100167,2,120,,,,
000000100164,000000100172,2,120,,,,
000000100164,000000100173,2,120,,,,
000000100166,000000100166,2,120,,,,
000000100166,000000100165,2,120,,,,
000000100167,000000100164,2,120,,,,
000000100167,000000100167,2,120,,,,
000000100167,000000100172,2,120,,,,
000000100167,000000100173,2,120,,,,
000000100168,000000100163,2,120,,,,
000000100168,000000100168,2,120,,,,
000000100168,000000100169,2,120,,,,
000000100168,000000100170,2,120,,,,
000000100179,000000100179,2,120,,,,
000000100179,000000100202,2,120,,,,
000000100181,000000100181,2,120,,,,
000000100181,000000100182,2,120,,,,
000000100181,000000100194,2,120,,,,
000000100181,000000100201,2,120,,,,
000000100182,000000100181,2,120,,,,
000000100182,000000100182,2,120,,,,
000000100182,000000100194,2,120,,,,
000000100182,000000100201,2,120,,,,
000000100183,000000100183,2,120,,,,
000000100183,000000100193,2,120,,,,
000000100184,000000100184,2,120,,,,
000000100184,000000100192,2,120,,,,
000000100185,000000100185,2,120,,,,
000000100185,000000100191,2,120,,,,
000000100186,000000100186,2,120,,,,
000000100186,000000100190,2,120,,,,
000000100187,000000100187,2,120,,,,
000000100187,000000100189,2,120,,,,
000000100188,000000100188,2,120,,,,
000000100188,000000610189,2,120,,,,
000000100189,000000100187,2,120,,,,
000000100189,000000100189,2,120,,,,
000000100190,000000100186,2,120,,,,
000000100190,000000100190,2,120,,,,
000000100191,000000100185,2,120,,,,
000000100191,000000100191,2,120,,,,
000000100192,000000100184,2,120,,,,
000000100192,000000100192,2,120,,,,
000000100193,000000100183,2,120,,,,
000000100193,000000100193,2,120,,,,
000000100194,000000100181,2,120,,,,
000000100194,000000100182,2,120,,,,
000000100194,000000100194,2,120,,,,
000000100194,000000100201,2,120,,,,
000000100195,000000100195,2,120,,,,
000000100195,000000100224,2,120,,,,
000000100196,000000100196,2,120,,,,
000000100196,000000100197,2,120,,,,
000000100197,000000100196,2,120,,,,
000000100197,000000100197,2,120,,,,
000000100201,000000100181,2,120,,,,
000000100201,000000100182,2,120,,,,
000000100201,000000100194,2,120,,,,
000000100201,000000100201,2,120,,,,
000000100202,000000100179,2,120,,,,
000000100202,000000100202,2,120,,,,
000000100213,000000100213,2,120,,,,
000000100213,000000110073,2,120,,,,
000000110001,000000100001,2,120,,,,
000000110001,000000110001,2,120,,,,
000000110001,000000100001G,1,,,,,
000000110001,000000110001G,1,,,,,
000000110002,000000110002,2,120,,,,
000000110002,000000110007,2,120,,,,
000000110002,000000110002G,1,,,,,
000000110002,000000110007G,1,,,,,
000000110007,000000110002,2,120,,,,
000000110007,000000110007,2,120,,,,
000000110007,000000110002G,1,,,,,
000000110007,000000110007G,1,,,,,
000000110009,000000110009,2,120,,,,
000000110009,000000110030,2,120,,,,
000000110009,000000110125,2,120,,,,
000000110009,000000110128,2,120,,,,
000000110009,000000110125G,1,,,,,
000000110009,000000110128G,1,,,,,
000000110011,000000110011,2,120,,,,
000000110011,000000110021,2,120,,,,
000000110011,000000110028,2,120,,,,
000000110011,000000110031,2,120,,,,
000000110011,000000110032,2,120,,,,
000000110011,000000110011G,1,,,,,
000000110011,000000110021G,1,,,,,
000000110011,000000110028G,1,,,,,
000000110011,000000110031G,1,,,,,
000000110021,000000110011,2,120,,,,
000000110021,000000110021,2,120,,,,
000000110021,000000110028,2,120,,,,
000000110021,000000110031,2,120,,,,
000000110021,000000110032,2,120,,,,
000000110021,000000110011G,1,,,,,
000000110021,000000110021G,1,,,,,
000000110021,000000110028G,1,,,,,
000000110021,000000110031G,1,,,,,
000000110028,000000110011,2,120,,,,
000000110028,000000110021,2,120,,,,
000000110028,000000110028,2,120,,,,
000000110028,000000110031,2,120,,,,
000000110028,000000110032,2,120,,,,
000000110028,000000110011G,1,,,,,
000000110028,000000110021G,1,,,,,
000000110028,000000110028G,1,,,,,
000000110028,000000110031G,1,,,,,
000000110030,000000110009,2,120,,,,
000000110030,000000110030,2,120,,,,
000000110030,000000110125,2,120,,,,
000000110030,000000110128,2,120,,,,
000000110030,000000110125G,1,,,,,
000000110030,000000110128G,1,,,,,
000000110031,000000110011,2,120,,,,
000000110031,000000110021,2,120,,,,
000000110031,000000110028,2,120,,,,
000000110031,000000110031,2,120,,,,
000000110031,000000110032,2,120,,,,
000000110031,000000110011G,1,,,,,
000000110031,000000110021G,1,,,,,
000000110031,000000110028G,1,,,,,
000000110031,000000110031G,1,,,,,
000000110032,000000110011,2,120,,,,
000000110032,000000110021,2,120,,,,
000000110032,000000110028,2,120,,,,
000000110032,000000110031,2,120,,,,
000000110032,000000110032,2,120,,,,
000000110032,000000110011G,1,,,,,
000000110032,000000110021G,1,,,,,
000000110032,000000110028G,1,,,,,
000000110032,000000110031G,1,,,,,
000000110033,000000110033,2,120,,,,
000000110033,000000110033G,1,,,,,
000000110033,000000110015,2,120,,,,
000000110034,000000110034,2,120,,,,
000000110034,000000110040,2,120,,,,
000000110040,000000110034,2,120,,,,
000000110040,000000110040,2,120,,,,
000000110045,000000110045,2,120,,,,
000000110045,000000110047,2,120,,,,
000000110045,000000110045G,1,,,,,
000000110045,000000110047G,1,,,,,
000000110047,000000110045,2,120,,,,
000000110047,000000110047,2,120,,,,
000000110047,000000110045G,1,,,,,
000000110047,000000110047G,1,,,,,
000000110050,000000110050,2,120,,,,
000000110050,000000840001,2,120,,,,
000000110051,000000110051,2,120,,,,
000000110051,000000110052,2,120,,,,
000000110051,000000110051G,1,,,,,
000000110051,000000110052G,1,,,,,
000000110052,000000110051,2,120,,,,
000000110052,000000110052,2,120,,,,
000000110052,000000110051G,1,,,,,
000000110052,000000110052G,1,,,,,
000000110053,000000110053,2,120,,,,
000000110053,000000110054,2,120,,,,
000000110053,000000110053G,1,,,,,
000000110053,000000110054G,1,,,,,
000000110054,000000110053,2,120,,,,
000000110054,000000110054,2,120,,,,
000000110054,000000110053G,1,,,,,
000000110054,000000110054G,1,,,,,
000000110055,000000110055,2,120,,,,
000000110055,000000110056,2,120,,,,
000000110055,000000110059,2,120,,,,
000000110055,000000110060,2,120,,,,
000000110055,000000110055G,2,180,,,,
000000110055,000000110056G,2,180,,,,
000000110055,000000110059G,2,180,,,,
000000110055,000000110060G,2,180,,,,
000000110056,000000110055,2,120,,,,
000000110056,000000110056,2,120,,,,
000000110056,000000110059,2,120,,,,
000000110056,000000110060,2,120,,,,
000000110056,000000110055G,2,180,,,,
000000110056,000000110056G,2,180,,,,
000000110056,000000110059G,2,180,,,,
000000110056,000000110060G,2,180,,,,
000000110057,000000110057,2,120,,,,
000000110057,000000110058,2,120,,,,
000000110057,000000110057G,1,,,,,
000000110057,000000110058G,1,,,,,
000000110058,000000110057,2,120,,,,
000000110058,000000110058,2,120,,,,
000000110058,000000110057G,1,,,,,
000000110058,000000110058G,1,,,,,
000000110059,000000110055,2,120,,,,
000000110059,000000110056,2,120,,,,
000000110059,000000110059,2,120,,,,
000000110059,000000110060,2,120,,,,
000000110059,000000110055G,2,180,,,,
000000110059,000000110056G,2,180,,,,
000000110059,000000110059G,2,180,,,,
000000110059,000000110060G,2,180,,,,
000000110060,000000110055,2,120,,,,
000000110060,000000110056,2,120,,,,
000000110060,000000110059,2,120,,,,
000000110060,000000110060,2,120,,,,
000000110060,000000110055G,2,180,,,,
000000110060,000000110056G,2,180,,,,
000000110060,000000110059G,2,180,,,,
000000110060,000000110060G,2,180,,,,
000000110062,000000110062,2,120,,,,
000000110062,000000110063,2,120,,,,
000000110062,000000110062G,1,,,,,
000000110062,000000110063G,1,,,,,
000000110062,000000110068,2,120,,,,
000000110062,000000110069,2,120,,,,
000000110063,000000110062,2,120,,,,
000000110063,000000110063,2,120,,,,
000000110063,000000110062G,1,,,,,
000000110063,000000110063G,1,,,,,
000000110063,000000110068,2,120,,,,
000000110063,000000110069,2,120,,,,
000000110064,000000110064,2,120,,,,
000000110064,000000110065,2,120,,,,
000000110064,000000110070,2,120,,,,
000000110064,000000110071,2,120,,,,
000000110065,000000110064,2,120,,,,
000000110065,000000110065,2,120,,,,
000000110065,000000110065,2,120,1282_3,1367_3,,
000000110065,000000110065,2,120,1282_3,1369_3,,
000000110065,000000110065,2,120,1367_3,1282_3,,
000000110065,000000110065,2,120,1369_3,1282_3,,
000000110065,000000110070,2,120,,,,
000000110065,000000110071,2,120,,,,
000000110070,000000110064,2,120,,,,
000000110070,000000110065,2,120,,,,
000000110070,000000110070,2,120,,,,
000000110070,000000110071,2,120,,,,
000000110071,000000110064,2,120,,,,
000000110071,000000110065,2,120,,,,
000000110071,000000110070,2,120,,,,
000000110071,000000110071,2,120,,,,
000000110072,000000110072,2,120,,,,
000000110072,000000900002,2,120,,,,
000000110073,000000100213,2,120,,,,
000000110073,000000110073,2,120,,,,
000000110074,000000110074,2,120,,,,
000000110074,000000110139,2,120,,,,
000000110074,000000110074G,1,,,,,
000000110074,000000110075G,1,,,,,
000000110081,000000110081,2,120,,,,
000000110081,000000900003,2,120,,,,
000000110081,000000190008,2,120,,,,
000000110100,000000110100,2,120,,,,
000000110100,000000110101,2,120,,,,
000000110100,000000110103,2,120,,,,
000000110100,000000110105,2,120,,,,
000000110100,000000110137,2,120,,,,
000000110101,000000110100,2,120,,,,
000000110101,000000110101,2,120,,,,
000000110101,000000110103,2,120,,,,
000000110101,000000110105,2,120,,,,
000000110101,000000110137,2,120,,,,
000000110103,000000110100,2,120,,,,
000000110103,000000110101,2,120,,,,
000000110103,000000110103,2,120,,,,
000000110103,000000110105,2,120,,,,
000000110103,000000110137,2,120,,,,
000000110105,000000110100,2,120,,,,
000000110105,000000110101,2,120,,,,
000000110105,000000110103,2,120,,,,
000000110105,000000110105,2,120,,,,
000000110105,000000110137,2,120,,,,
000000110106,000000110106,2,120,,,,
000000110106,000000110108,2,120,,,,
000000110108,000000110106,2,120,,,,
000000110108,000000110108,2,120,,,,
000000110110,000000110110,2,120,,,,
000000110110,000000110115,2,120,,,,
000000110115,000000110110,2,120,,,,
000000110115,000000110115,2,120,,,,
000000110116,000000110116,2,120,,,,
000000110116,000000110119,2,120,,,,
000000110119,000000110116,2,120,,,,
000000110119,000000110119,2,120,,,,
000000110120,000000110120,2,120,,,,
000000110120,000000110122,2,120,,,,
000000110120,000000110121,1,,,,,
000000110120,000000840004G,1,,,,,
000000110120,000000840004,2,120,,,,
000000110122,000000110120,2,120,,,,
000000110122,000000110122,2,120,,,,
000000110122,000000110121,1,,,,,
000000110122,000000840004G,1,,,,,
000000110122,000000840004,2,120,,,,
000000110125,000000110009,2,120,,,,
000000110125,000000110030,2,120,,,,
000000110125,000000110125,2,120,,,,
000000110125,000000110128,2,120,,,,
000000110125,000000110125G,1,,,,,
000000110125,000000110128G,1,,,,,
000000110128,000000110009,2,120,,,,
000000110128,000000110030,2,120,,,,
000000110128,000000110125,2,120,,,,
000000110128,000000110128,2,120,,,,
000000110128,000000110125G,1,,,,,
000000110128,000000110128G,1,,,,,
000000110133,000000110133,2,120,,,,
000000110133,000000900001,2,120,,,,
000000110133,000000110140,2,120,,,,
000000110133,000000110132,1,,,,,
000000110133,000000110140G,1,,,,,
000000110133,000000110142,2,120,,,,
000000110135,000000110135,2,120,,,,
000000110135,000000110136,2,120,,,,
000000110136,000000110135,2,120,,,,
000000110136,000000110136,2,120,,,,
000000110137,000000110100,2,120,,,,
000000110137,000000110101,2,120,,,,
000000110137,000000110103,2,120,,,,
000000110137,000000110105,2,120,,,,
000000110137,000000110137,2,120,,,,
000000110139,000000110074,2,120,,,,
000000110139,000000110139,2,120,,,,
000000110139,000000110074G,1,,,,,
000000110139,000000110075G,1,,,,,
000000110177,000000110177,2,120,,,,
000000110177,000000110178,2,120,,,,
000000110178,000000110177,2,120,,,,
000000110178,000000110178,2,120,,,,
000000110187,000000110187,2,120,,,,
000000110187,000000110195,2,120,,,,
000000110187,000000110195G,1,,,,,
